advClientId,clientid_cr,pubClientId,clickIp,clmbUserId,imprId,siteId,goalid_cr,cityId_cr,stateDimId,countryDimId_cr,browserId_cr,adSltDimId,crtd,itmClmbLId,ispDimId,devTypeDimId,osVerDimId,conversion_fraud
75694,75694,15240,0,a85ddfca-3d2f-454b-bfb3-0369063dce3a-6mes,638213a0-f8b3-4e28-8ccb-60cff9411427-1sjwk,178,6384,10286,280429,144,0,129239,1.62E+12,5488088,0,0,0,TRUE
16664,16664,65615,0,cf3fb4f8-a049-4201-bbc8-05bf8abf37d6-10wgg,647229c0-5688-4385-ab4b-36bd1a0f9fc1-1sjfw,2609,945,17741,0,145,129408,322202,1.62E+12,5618674,129311,196180,196041,FALSE
75694,75694,15240,0,96f8fa49-c117-4a39-9f26-4866c711c627-10w84,647f2db5-cc02-41fe-8891-b1b567ce9f1a-1sjzc,178,6384,10240,132991,144,129639,337642,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,2658,0,c2e7331b-c5e6-4915-95ba-ef4456812733-10uao,64c36283-76a7-4cb5-a73e-f730dac98d65-10onx,3,6384,438,280429,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2658,0,b80839e5-35f7-4f12-977c-b7bb98840590-1sjd4,65052922-8dc9-45d4-ad6f-4cfed424e328-1sjfw,3,6384,34755,143124,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,82bf27e7-d678-45cf-b9bf-34416ecb11e4-6mc0,65528a04-7d5f-4577-82f2-e1dc043aface-1sk24,178,6384,10291,136127,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,58d3dc2d-9733-4936-a0e9-c217840bcb15-10ntc,657a2031-e73e-4e77-bfa7-676820be10ce-3qpg,3290,6384,34725,280429,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
86431,86431,16153,0,f713c105-9458-4e07-9685-a23d1cc55a27-6m98,65a15238-bc3e-4fea-bf26-d7f66c21b8ea-1sj4s,2627,10549,438,280429,144,129408,33,73,41,28,52,73,FALSE
75694,75694,85030,0,bcc9faf3-5c4f-4e7f-a64c-a8d860f923b8-10onw,65adced8-d089-441e-bb40-3a4c1e979317-10ni8,3290,6384,0,0,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,15240,0,2ec66579-487f-4684-a334-360a19bca141,65ba3f7e-f834-4a6a-9b1a-562ddc3ce2ea-1sk7o,178,6384,437,280429,144,129639,129784,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,454d9247-e705-4808-a33c-a9d838d0b792-h0hg,65d32610-5628-44ac-b959-280fbbba4462-h0hg,3290,6384,10262,136127,144,129467,356952,1.62E+12,5488088,199625,204038,196151,FALSE
75694,75694,2658,0,ee124486-e8d3-4f3a-8036-fd92ab9780f0-1siz8,6661eedf-5625-41f9-b0cd-b6865bc403a0-1sjfw,3,6384,10240,166358,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,b28c2572-951a-453a-8e37-85ba24900ade-3qjw,6673c56f-8a4d-401a-8041-9b103ac44fba-1sjzc,178,6384,0,178143,144,129639,130098,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,6ee2c0c8-4c31-41f0-805b-36755e8ba81b-10w84,66f84187-0349-4b2c-b0ff-829415aedb52-1slg5,3290,6384,10269,158270,144,129639,356952,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2658,0,3a8223f2-3c9a-49e1-942a-ffaefe718006-1sjzc,66fdf2aa-a671-41a9-84fc-790f5e70f3be-10oic,3,6384,10240,266913,144,129639,33,73,41,28,52,73,TRUE
75694,75694,2658,0,3a8223f2-3c9a-49e1-942a-ffaefe718006-1sjzc,66fdf2aa-a671-41a9-84fc-790f5e70f3be-10oic,3,6384,10240,266913,144,129639,33,73,41,28,52,73,TRUE
75694,75694,2658,0,3a8223f2-3c9a-49e1-942a-ffaefe718006-1sjzc,66fdf2aa-a671-41a9-84fc-790f5e70f3be-10oic,3,6384,10240,266913,144,129639,33,73,41,28,52,73,TRUE
75694,75694,2658,0,3a8223f2-3c9a-49e1-942a-ffaefe718006-1sjzc,66fdf2aa-a671-41a9-84fc-790f5e70f3be-10oic,3,6384,10240,266913,144,129639,33,73,41,28,52,73,TRUE
75694,75694,85030,0,1d5279e8-3d0c-4d0b-8220-d2a5ff97e5ad-1sjd4,67167cbb-ca61-4763-8c77-a3df53ba585a-10ni8,3290,6384,435,280429,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
7750,82122,2658,145,e96f04d6-3810-4dbd-8a9e-148343b1e756-6m3o,677f4dd7-2e62-4314-8fd4-b2cd9c67f569-10ni8,3,8628,0,2442,145,0,233531,1.62E+12,5528619,265618,196047,0,TRUE
7750,82122,2658,145,e96f04d6-3810-4dbd-8a9e-148343b1e756-6m3o,677f4dd7-2e62-4314-8fd4-b2cd9c67f569-10ni8,3,8628,0,2442,145,0,233531,1.62E+12,5528619,265618,196047,0,TRUE
77339,82122,2658,0,e96f04d6-3810-4dbd-8a9e-148343b1e756-6m3o,677f4dd7-2e62-4314-8fd4-b2cd9c67f569-10ni8,3,8628,0,265618,145,0,33,73,41,28,52,73,TRUE
82122,82122,2658,54.158.158.105,e96f04d6-3810-4dbd-8a9e-148343b1e756-6m3o,677f4dd7-2e62-4314-8fd4-b2cd9c67f569-10ni8,3,8628,0,2442,145,0,233531,1.62E+12,5526656,265618,196047,0,TRUE
86226,82122,2658,54.158.158.105,e96f04d6-3810-4dbd-8a9e-148343b1e756-6m3o,677f4dd7-2e62-4314-8fd4-b2cd9c67f569-10ni8,3,8628,0,2442,145,0,233531,1.62E+12,5611744,265618,196047,0,TRUE
75694,75694,15240,0,3df9737d-4912-44ce-895b-f40a071cdc02-62kw,6787dff9-27b4-496b-ab88-83304d02c977-1sj20,178,6384,34688,189393,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,ea3bf1aa-3902-4223-9a09-1af38bc68d58-10w84,67b208ea-9744-42a5-b1e6-3bf6f7b821d5-1sjac,178,6384,435,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2320,0,e61ccc7b-97aa-4b59-9b9c-26b8e22ee7a2-10ntc,68175f20-1f60-41a0-a45c-f849fe06255d-1sjwk,34,6384,10282,280429,144,129639,320270,1.62E+12,5488088,199414,202038,196460,TRUE
75694,75694,2308,0,3fd6e83f-1d28-4483-a9fe-0e241b20719a-3ppc,6854668a-cef6-4fc3-a61d-d55b60365f30-62qg,4,6384,10240,280429,144,129639,33,49,33,33,49,41,FALSE
75694,75694,15240,0,611209a4-cc7d-4cac-92ee-aa0c2a841c63-1sj7k,6883c7e1-1595-4b37-93e8-b29b8516eddd-h0k8,178,6384,10284,266906,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
25470,25470,81975,0,61c2e102-0272-42c6-ac78-3e9e54f3d82c-10oa0,68918eb7-6c7a-4590-a36e-9211228c5828-10vdk,3118,10553,10309,348024,144,129408,348201,1.62E+12,5614727,129311,196469,196041,FALSE
75694,75694,2658,0,ebc954e4-7d1f-4567-9a6f-ddd904f1e79f-1sj4s,68a5059f-f8c3-4b13-84ff-9ad75d17fe4f-h0hg,3,6384,439,280429,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2310,0,26d1a07e-94d5-4c1b-a6bf-39f6a285fa55-6mkc,68ddd1ed-6550-4639-a00e-f9c696f9e3d6-1sjo8,16,6384,436,280429,144,129639,28,52,73,33,73,43,FALSE
43386,43386,85030,144,ba3e443a-78bf-4152-8c71-af7f9aa90198-1sito,69c377a4-4df5-4947-9849-815cbf510f21-62qg,3290,8681,0,348024,144,129639,356952,1.62E+12,3238328,196058,196460,196047,FALSE
75694,75694,2308,0,2548fe5a-5af8-49d3-93af-c0db5bfdb34f-3qpg,69e6865a-47a7-4943-b0b0-49b5e2b14a03-10oic,4,6384,10279,266906,144,129639,33,49,33,33,49,41,FALSE
75694,75694,15240,0,54883c7e-3af8-43c4-95c6-236cbcbfacde-10u7w,69ffee96-e230-474f-9dfe-c819a4d83478-10ni8,178,6384,438,136127,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,85030,0,25695a9b-c1bd-4326-8056-017a0874127a-10oct,6a5c19fd-3c02-4dec-b838-cb60350f0dd5-1sk7o,3290,6384,439,136127,144,129639,356952,1.62E+12,5488773,0,203206,196460,FALSE
75694,75694,85030,0,ef2624aa-fbdc-435b-8d19-d9eafa59f862-1siz8,6a671e5d-7316-48fc-a329-f97d1ca09988-1sk24,3290,6384,10291,147958,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,2658,0,a207b038-9cc9-47ce-9d88-332dd6c876a1-1sjac,6a8bcb74-5839-4ce5-9dec-b1371186e4fb-10ofk,3,6384,10314,281618,144,129639,33,73,41,28,52,73,FALSE
7750,7750,2658,145,dd426187-34ce-4a42-bf6c-ae58812d9cd3-10tzk,6ab33511-6bf1-4484-b046-f100a09ba0af-3qjw,3,1589,0,2440,145,129771,332775,1.62E+12,5528619,149244,196047,199452,FALSE
75694,75694,15240,0,0773194e-6240-486b-ad11-664b157beed8-10udg,6ada57fb-11d9-4a7e-90a7-b86c2fc80662-3ps4,178,6384,10314,277934,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,7268,0,b44d8a97-eab6-4a8f-9ec7-91fcbb45d966-10oct,6adadab6-9a88-4004-b0d9-cdccea066b1e-10ofk,15,6384,10240,171002,144,129639,33,50,73,33,50,31,FALSE
75694,75694,85030,0,3a74ec26-1a83-43ab-8488-29baf08daa03-10nw4,6ade69c7-4515-41ff-bfd5-b1e807235169-1sk7o,3290,6384,0,280429,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,f3154657-3251-4dc0-9d1f-7bcca3cad84e-3ps4,6ae729a4-9265-4ee4-b200-85b999ccc9a9-10nqk,3,6384,436,266906,144,129639,33,73,43,33,73,41,FALSE
75694,75694,85030,0,08f62993-65e1-49f7-a222-0e7513e25e3f-3qs8,6afcbd0f-546d-436c-aa1d-213b737ee370-10nqk,3290,6384,34719,280429,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,85030,0,0974f38c-778a-4568-95fa-40543b4ba396-1siwg,6b8fceab-2fb6-4303-a765-a1a0a83e8b1d-1siwg,3290,6384,0,266906,144,196034,356952,1.62E+12,5488088,199452,205776,196320,FALSE
75694,75694,2658,0,dd037554-394c-4240-885c-f09f51763e68-3ps4,6bf0b389-7c5f-46d4-a40c-5a85e86d28b0-10ntc,3,6384,0,133765,144,129467,33,50,23,33,73,41,FALSE
86431,86431,16258,0,6de4cf49-0a70-4981-a1a4-dfa7ccaac4e5-10tu0,6c04c0e2-79dc-4d54-9db7-d58280d78e54-10onw,2607,10549,438,280429,144,129408,326573,1.62E+12,5614401,206070,0,196182,FALSE
75694,75694,2658,0,89a37814-647d-4dc1-8501-dd936e95ead3-h0k8,6c160102-bc30-4985-9bb0-56e715ebd1ce-h0k8,3,6384,10232,266906,144,129639,33,73,41,28,52,73,FALSE
32847,32847,8359,0,7827a36d-4fe3-4b8c-8426-0cae1b78d724-10w84,6c17a3d7-cb04-4566-826c-dfc548e569f0-1sk7o,1215,607,436,196041,144,129408,264415,1.62E+12,5576813,0,0,129408,FALSE
802,802,13539,103.66.79.70,761ff933-cda3-473f-a267-d66f6c027415-10ni8,6c17ae3f-b193-4dac-8b8a-9d82b183542a-3qpg,1217,10223,34725,1807,144,0,264411,1.62E+12,5610562,0,196041,359921,FALSE
75694,75694,85030,0,0342ad67-3a03-43d8-8691-f6e52266c758-1sjwk,6c72d3d3-86b5-4fbd-ac76-528f73b3a128-1sjio,3290,6384,10295,180932,144,129639,356952,1.62E+12,5488088,0,200866,196460,FALSE
32847,32847,8359,0,dcea6e3f-98d7-418f-9061-e427ef282fd7-3ps4,6c8af9f5-7b5d-40a1-a250-96a9237360b4-1sj20,1215,607,435,196041,144,129408,264415,1.62E+12,5576813,0,0,129408,FALSE
75694,75694,2320,0,92d87cb2-b48e-437d-883f-20bbe2d572d0-10waw,6cb5ad78-0c5c-43e6-a836-b7c1128c742b-1sj7k,34,6384,435,280429,144,129639,320284,1.62E+12,5488088,199452,202038,196460,TRUE
75694,75694,85030,0,249bcee8-a241-42b7-849f-5714dc5a44ea-1sjio,6ccc4e49-4fb7-4170-a4ee-69dc363e522d-1sjio,3290,6384,0,280429,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,2658,0,3d3cbad4-c924-4520-815c-ef36383672f2-1sjo8,6ccf627c-70c1-4fb5-9e33-9bca35c60693-10ol4,3,6384,437,133765,144,129639,57,71,63,33,73,41,FALSE
75694,75694,15240,0,7987260c-ddbf-40d0-bdb6-d9a633b5d9fd-10oqo,6d14dc32-3aad-42f5-b22f-48536dd6cf86-1sk24,178,6384,34708,266906,144,129639,337642,1.62E+12,5488773,199505,202038,196460,FALSE
77274,77274,82008,0,18cd3d04-1a47-40a2-a3b0-17dbd616c693-10ofk,6d32bbfc-ba88-4a3d-a477-061836e16a94-3qpg,3128,9767,435,136127,144,129639,348268,1.62E+12,5582684,199414,202038,196460,FALSE
75694,75694,85030,0,8904fb4c-764e-4d15-b7f3-19f6988eb9af-10oqo,6d36f665-ff4a-44d5-a5e0-43ed67157e71-1sjo8,3290,6384,10269,266906,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2310,0,32df8ab9-2f08-4961-8314-ea12530072b3-1sjwk,6d638696-df18-44af-a0f1-2be830466958-10ol4,16,6384,10285,266906,144,129639,33,73,71,28,52,73,FALSE
75694,75694,15240,0,ae2cdbb4-f0ff-490a-9c96-abeb80d7c56b-10u54,6d9eb587-5a07-4e3b-ac61-0c996585b2f3-1sj20,178,6384,10300,0,144,129639,129239,1.62E+12,5488773,199505,202038,196460,FALSE
75694,75694,2320,0,ec04449f-a4fd-4d91-9d78-7ed80c6efe1e-10tu0,6db0197b-4e6a-4187-b7d6-0cafeca5a713-10o78,34,6384,435,151879,144,196034,321300,1.62E+12,5488088,199452,205776,196320,TRUE
29892,29892,76969,0,47c9d413-83fd-4cc1-9e97-10e2e7a55436,6ddfd280-c7e1-4b7a-a1fb-0787a86959d1-1sk7o,2923,469,437,196041,144,129433,349010,1.62E+12,5583264,0,0,129433,FALSE
1465,1465,2310,2401:4900:4461:873d:64fd:e565:e17c:d63c,65ba2697-377b-4343-bd20-68c97d734f0b-10nqk,6e2a76dc-caf1-4ced-a08e-89d606c62077-1sjzc,49,280,10240,1802,144,129408,323134,1.62E+12,5538353,136127,196041,360833,FALSE
82122,82122,15240,199.67.138.43,18a3043f-8da9-4f01-9a84-f60c8e34ccaa-10wgg,6e7ae638-4ac0-4a11-a384-248f8cc4f045-1sjzc,178,8628,0,2428,145,129639,129239,1.62E+12,5526656,139766,196047,199452,FALSE
32847,32847,13540,0,88061717-e9bd-4871-b3bd-3c60b96c8560-10ocs,6eaa2812-5fd7-4bdc-87cf-ac6bd535a25f-1sjo8,1219,607,435,196041,144,129408,264408,1.62E+12,5576816,229783,0,129408,TRUE
32847,32847,13540,0,88061717-e9bd-4871-b3bd-3c60b96c8560-10ocs,6eaa2812-5fd7-4bdc-87cf-ac6bd535a25f-1sjo8,1219,607,435,196041,144,129408,264408,1.62E+12,5576816,229783,0,129408,TRUE
75694,75694,85030,0,81ace869-f685-4496-802f-c7f4ef527e31-1sjd4,6ebe1f07-3a5f-499a-9213-041ba1a782b5-1sj4s,3290,6384,0,266906,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,125a0e4c-a4a7-48ac-abb2-9ae66fd4e6e3-10u54,6f16d15d-c91a-4113-877f-e971f07051e7-10onw,178,6384,10254,187580,144,129639,337645,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,0d461861-8b08-41cc-be69-64cd5a9a1568-1sj4s,6f481602-d3f1-4358-9ab3-d11b3456157f-62t8,3290,6384,10314,136127,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,2658,0,1992d669-4081-4822-9e90-f0739cc885e9-10oa0,6fc0db33-e693-436f-80a0-6402b889623c-1sk24,3,6384,437,161223,144,129639,57,71,63,33,73,41,FALSE
75694,75694,85030,0,c26220bb-f7d7-4d82-8b3c-58a30eefc800-62qg,7022c554-9724-446c-a649-55440a59b0be-h0k8,3290,6384,0,266906,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,2658,0,bdbd6000-4c5d-4b4d-bf20-69c02cc6e037-10wj8,7064c588-564c-4786-99a7-3bbd72ce65b0-1sj20,3,6384,34755,136127,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,06995ab0-e900-407d-a4dd-b8a58798a7ec-1sjo8,70d36971-f106-47ac-930e-a986f467f391-10ntc,178,6384,10287,266906,144,129639,337645,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2320,0,b0ee60e5-c31d-4411-b13a-3d9a6feae63b-10oa0,70eac6cb-e35a-4fc7-a94a-cceb2cf9a8ae-10oa0,34,6384,435,266737,144,129639,320284,1.62E+12,5488088,199452,202038,196460,TRUE
85572,85572,15240,160.238.73.11,a713fff9-fb3f-4a3c-9742-8690ac51b1cf-10wos,7126802d-fb3d-4c4a-a5a6-b98f6f277df7-10oic,178,10346,34714,1799,144,129639,130098,1.62E+12,5599296,0,196047,199452,FALSE
75694,75694,2658,0,83df47b5-f34c-4965-b955-f28022d81826-10waw,7191b915-b543-478f-ae82-f623fb119e61-1sjd4,3,6384,10240,136127,144,129639,33,73,41,28,52,73,FALSE
7750,7750,15240,144,2df995fa-cb67-4854-a01f-3c36f9e5e7b3-10tu0,71c7e7a1-1eb7-4a24-843b-79422af45c6a-1siz8,179,1589,10243,1803,144,129408,129235,1.62E+12,5609973,280429,196041,206070,FALSE
1465,1465,2658,2405:201:400d:e80a:edc6:aca0:7551:6a10,e83642d4-1644-4444-8f44-0799c8c753be-10wrk,71fdc15a-3e6d-4e3f-821b-c6aee7486598-1siz8,667,280,10240,1802,144,129408,317403,1.62E+12,5538353,280429,196041,360833,FALSE
75694,75694,2320,0,54c36d8c-617f-4b55-87ea-2e92d100de69-1sjd4,72cc0618-45cf-4adc-934d-d8b8874f7207-1sj20,34,6384,0,0,144,129639,321554,1.62E+12,5488088,199414,202038,196460,TRUE
75694,75694,15240,0,66a29249-507a-40c7-be3c-73956e45a447-10w84,73257f6a-ab6e-4ef4-9c53-761ca04dd34d-10ntc,178,6384,436,266737,144,129639,129237,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,8d8dfbe6-b491-4f6d-bf00-aaa48b578ec5-10u2c,732e6855-256e-472d-b02d-b89301a7aa3c-1sjwk,3290,6384,435,0,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,15240,0,a8abaf84-d014-4c2a-9b0a-a189d37805e7-10wos,73c40489-ab3a-4fae-819f-b1845c48c631-1sjo8,178,6384,322890,133765,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,7d91b68f-7236-44be-a347-d8e60c5704b6-6mc0,73da70d6-5ec3-42d4-bb93-e52bf35552f7-10oqo,178,6384,10286,273302,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2308,0,e309e637-167e-42ae-a73c-d12c627895e0-10tu0,745a7495-9549-41af-9053-600f1bc734e8-1sjlg,4,6384,34727,133765,144,129639,33,49,33,33,49,41,FALSE
82122,82122,16951,2001:420:c0c8:1005::9d,f0a8735c-d8a0-448d-b01f-ad3c5d694300-10w84,74605220-4185-45d3-942b-17b1714d8dee-h0k8,568,8628,16713,2401,145,129639,209126,1.62E+12,5526656,268261,196047,199452,FALSE
66066,66066,16153,2405:204:2025:a2e5::1c9:b0a0,be86d9f9-a7e8-4b0a-8351-3016b170fd06-10wrk,74cf5518-0632-4899-8f38-9235654f7e9c-1sjac,1057,6630,437,348020,144,0,315157,1.62E+12,5614609,129311,196182,196041,TRUE
66066,66066,16153,2405:204:2025:a2e5::1c9:b0a0,be86d9f9-a7e8-4b0a-8351-3016b170fd06-10wrk,74cf5518-0632-4899-8f38-9235654f7e9c-1sjac,1057,6630,437,348020,144,0,315157,1.62E+12,5614609,129311,196182,196041,TRUE
75694,75694,15240,0,25b0caf6-e4e8-4331-9b3d-7ddce56ed682-6m6g,74d4435a-1690-4a4c-be1f-71d5bc851ff3-10nqk,178,6384,10314,164681,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,0a112506-83c4-4378-9dbd-623101cfa213-10oic,7506d948-bcd2-4af9-8188-5c9c497e2694-1sjio,3290,6384,333484,133765,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
16664,82122,2658,0,9db66fab-e455-4fdc-a9ca-42e27b09cfa5-10wrk,7522c5dc-88ef-45fa-b2f5-bf2beda3156c-1sito,3,8628,0,0,145,0,233531,1.62E+12,5618673,196061,0,196047,TRUE
82122,82122,2658,3.87.138.193,9db66fab-e455-4fdc-a9ca-42e27b09cfa5-10wrk,7522c5dc-88ef-45fa-b2f5-bf2beda3156c-1sito,3,8628,0,2442,145,0,233531,1.62E+12,5526656,265618,196047,0,TRUE
75694,75694,16505,0,270a12da-ea59-49a7-aabe-704b8daf543d-6m98,752675d6-b6e9-4c7e-894e-8924f8558aa3-1sjlg,494,6384,439,266737,144,129639,346465,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,2658,0,52de5ecf-c9f5-4c12-b615-acf3dbb3d645-10wj8,752caeef-a06e-420b-b910-80bc212ffc09-1sjwk,3,6384,440,136127,144,129639,33,48,83,33,73,41,FALSE
75694,75694,2308,0,6256eb2c-0aa5-4f16-b485-4113587a91e2-10w2k,75a99f39-89aa-4b5b-a3aa-cffc40f314ea-1sj4s,4,6384,10278,280429,144,129639,33,49,33,33,49,41,FALSE
75694,75694,65594,0,6f29457a-e9e9-4bc3-a2ed-f2db3cd5f6d8-10u2c,76064992-ce4d-47d6-a4da-f86fbcda8477-10ofk,2602,6384,10300,0,144,129639,33,50,33,33,49,83,FALSE
75694,75694,2320,0,9d97c456-69fa-4de9-b6f3-1158c95fe0f6-3qjw,76091c90-d592-4719-b7db-7ca18af1bca4-1sjlg,34,6384,10300,266906,144,129639,320284,1.62E+12,5488088,199414,202038,196460,TRUE
75694,75694,15240,0,7dc0eb4f-b6e9-48c1-82a0-eaeff7f32553-1sjlh,760d8bec-370c-4557-8edf-bb4e6cc42775-1sj4s,178,6384,0,270282,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,952b5d91-123d-4a98-80af-bff6eafdba3c-h0hg,7691bbb2-2ea6-4f53-b788-e92033099b6e-10o78,178,6384,10314,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,82030,0,28e08a05-9f06-4ae4-8168-4c0e7042cb71-1sjo8,7692872b-de36-4b47-b43d-6f6a4315173e-3qjw,3130,6384,0,133765,144,129639,348323,1.62E+12,5488773,199452,202038,196460,FALSE
7750,7750,15240,144,169c17f0-2274-4f76-87ac-b96abb606f1e,76f8bc6d-acbb-401b-aa4f-464f2a520e81-10onx,283,1589,435,129163,144,129433,236059,1.62E+12,5609973,266737,196041,359921,FALSE
32847,32847,8359,0,e34ba897-cbc9-47bf-bdfb-86e980679002-1sjlh,7708d948-8944-449a-938a-8e695e973d63-10nqk,1215,607,436,196041,144,129408,264415,1.62E+12,5576813,0,0,129408,FALSE
75694,75694,15240,0,351a6f46-057b-4968-a8e8-40d32b22e6ca-10u7w,7715c1c0-a653-4c41-ad2d-f57cdc47aa33-10oa0,178,6384,10240,132991,144,129639,337645,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,a2634c92-c3c6-43d2-ade3-cb883348f4df-1sjac,77384eb7-8df8-4cae-abfb-5da5b13525fc-1slg5,178,6384,34755,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,11eaee0f-3efa-4d23-8ec9-f3f2fa2e6ddb-10tu0,7742cce6-3571-493c-b4d9-9864a6f35792-10nqk,178,6384,0,189497,144,129641,129239,1.62E+12,5488773,199414,0,196110,FALSE
35702,35702,76969,0,34400e62-f5f4-4f7b-bc68-af57e35c8db3,778754ec-1b63-442f-8ae9-3eadbf675e44-10nns,2923,732,437,196041,144,129433,334762,1.62E+12,5617951,0,0,129433,FALSE
85572,85572,2658,117.221.95.53,c7de9463-d0e5-4c61-8302-6ad42672f856-10wj8,77c08c9f-1b32-46a6-a932-46ea78afca39-10oic,3,10346,0,1799,144,129639,332775,1.62E+12,5599296,266906,196047,199522,FALSE
75694,75694,2320,0,c9bd3603-2361-4ef0-8650-530ba2a75530-10wm0,7861df51-d56b-4711-9f73-58a4eb276d05-10onw,34,6384,10276,266031,144,129639,321554,1.62E+12,5488088,199452,202038,196460,TRUE
75694,75694,65615,0,172a51cd-493e-4e17-a452-64c21763551a-1sjzc,788673e5-3a13-4d5c-a5d3-19316f5eb297-10oic,2608,6384,0,277934,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,2d299ae5-4c06-4e22-a7f6-7ed35c839d07-10tu0,78df4d3a-4093-4173-9c44-13aaf06525f5-10ni8,178,6384,437,180916,144,129639,337645,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,65594,0,5d634b32-304d-487c-9d54-c0ec2713dda9-10wos,798eee18-4274-45fd-a82c-48349a811ca1-1sj20,2602,6384,0,136127,144,129639,33,50,33,33,49,83,FALSE
75694,75694,2658,0,80158569-2ab6-47cb-92f0-55641b521991-6mes,7a33a52b-28bb-4a17-8d13-a67089669023-1siz8,3,6384,435,136127,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,fbdc96ce-c49c-45a2-b8b7-96ad2f5dc634-10wj8,7a65ce44-2a87-4d89-9798-3ea463ac8b26-1sk7o,3290,6384,435,280429,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
86530,86530,76969,144,cdd46cb1-7b91-48cf-9d2f-20b781ba0da0,7ad3c3b7-d41d-4bfd-9577-e1eabd62fd27-3qpg,2923,10679,437,129311,144,129433,349010,1.62E+12,5620639,196041,264496,0,FALSE
8895,8895,76969,144,01a60e0d-a6f2-4c91-80ae-37077699b0bf,7ae8a34a-ee43-4714-81c5-cc90ab6bca8e-1sj20,2923,405,0,1803,144,129433,334758,1.62E+12,5612311,187725,196041,360833,FALSE
75694,75694,85030,0,7f54568a-2455-4f59-a4e3-7e8b51c05fc3-1sj7k,7b1c1cdf-38fc-42cb-8414-d5f9ebfe1180-10ol4,3290,6384,34728,133765,144,129639,356952,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,65615,0,183cc5ff-25dc-434a-b937-26a04fdfe9a8-10w84,7b8e7e9e-d2c0-4192-a729-a18a0a09c548-10oic,2608,6384,435,266737,144,129639,33,72,13,33,72,13,FALSE
75694,75694,15240,0,312097d9-0b41-412c-ba7d-5f9542da46cb-1sjd4,7ba93a58-5926-4bb2-960d-1277ae4de989-1siz8,178,6384,0,189393,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,6bd8a127-15d5-4124-85af-7692acf90769-10wos,7bbbaef3-f29b-41cd-b46a-654147859632-h0k8,178,6384,34702,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
